C#Cc1ccc(NC(=O)c2ccc(-c3ccc(C(=O)Nc4ccc(C#C)cc4)cn3)nc2)cc1
C(#Cc1c2ccccc2c(C#Cc2ccccc2)c2ccccc12)c1ccccc1
C(#Cc1c2ccccc2cc2ccccc12)c1ccc(C#Cc2c3ccccc3cc3ccccc23)cc1
C(#Cc1c2ccccc2cc2ccccc12)c1cccc(C#Cc2c3ccccc3cc3ccccc23)c1
C(#Cc1c2ccccc2cc2ccccc12)c1ccccc1
C(#Cc1cc(C#Cc2ccccc2)cc(C#Cc2ccccc2)c1)c1ccccc1
CC1(C)OB(c2c3ccccc3c(B3OC(C)(C)C(C)(C)O3)c3ccccc23)OC1(C)C
CCCCC(CC)COc1cc(C#Cc2c3ccccc3cc3ccccc23)c(OCC(CC)CCCC)cc1C#Cc1c2ccccc2cc2ccccc12
CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)Cl)cc3S(=O)(=O)O)c3ccc(=[N+](CC)CC)cc-3oc2c1
CCN(CC)c1ccc2cc(C(=O)c3cccs3)c(=O)oc2c1
CCN(CCO)c1ccc(N=Nc2ncc([N+](=O)[O-])s2)c(C)c1
CCN1C(=CC=CC2Sc3ccccc3N2CC)Sc2ccccc21
COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O
O=C(O)c1ccc(N(c2ccc(C(=O)O)cc2)c2ccc(C(=O)O)cc2)cc1
O=C(O)c1ccc(Nc2nc(Nc3ccc(C(=O)O)cc3)nc(Nc3ccc(C(=O)O)cc3)n2)cc1
O=C1C=CC(=O)N1c1ccc2ccc3cccc4ccc1c2c34
O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21
O=S(=O)(O)c1cc(N=Nc2ccc(O)cc2)ccc1C=Cc1ccc(N=Nc2ccc(O)cc2)cc1S(=O)(=O)O
c1ccc(-c2c3ccccc3c(-c3ccccc3)c3c(-c4ccccc4)c4ccccc4c(-c4ccccc4)c23)cc1
N#[N+]c1ccc2c(S(=O)(=O)Oc3ccc(C(=O)c4ccccc4)c(OS(=O)(=O)c4cccc5c([O-])c([N+]#N)ccc45)c3)cccc2c1[O-]
O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1c1ccccc1)c64)C(=O)N(c1ccccc1)C5=O
CCCOC(=O)c1cc(OS(=O)(=O)c2cccc3c([O-])c([N+]#N)ccc23)c(OS(=O)(=O)c2cccc3c([O-])c([N+]#N)ccc23)c(OS(=O)(=O)c2cccc3c([O-])c([N+]#N)ccc23)c1
N#[N+]c1ccc2c(S(=O)(=O)Oc3ccc(C(=O)c4ccccc4)c(OS(=O)(=O)c4cccc5c([O-])c([N+]#N)ccc45)c3OS(=O)(=O)c3cccc4c([O-])c([N+]#N)ccc34)cccc2c1[O-]
O=c1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)c2nc3cccc7cccc(c73)n12)c46)c(=O)n1c2cccc3cccc(nc51)c32
O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1c1ccc(Cl)cc1)c64)C(=O)N(c1ccc(Cl)cc1)C5=O
Cc1cccc(C)c1N1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(c1c(C)cccc1C)C5=O
Cc1cc(C)cc(N2C(=O)c3ccc4c5ccc6c7c(ccc(c8ccc(c3c48)C2=O)c75)C(=O)N(c2cc(C)cc(C)c2)C6=O)c1
O=C(O)C1CC2=c3ccccc3=NC2=C2C=C(c3cc4n(c3O)C(C(=O)O)Cc3c-4[nH]c4ccccc34)C(=O)N21
CCN1C(=CC=CC=CC2=[N+](CCCCS(=O)(=O)[O-])c3ccc4ccccc4c3C2(C)C)C(C)(C)c2cc(CC(=O)ON3C(=O)CCC3=O)ccc21
O[Si]1(O)n2c3c4ccccc4c2N=C2N=C(N=c4c5ccccc5c(n41)=NC1=NC(=N3)c3ccccc31)c1ccccc12
CN(C)c1ccc(C2=C([O-])C(=C3C=CC(=[N+](C)C)C=C3)C2=O)cc1
CCCCCCC1(CCCCCC)c2cc3c(cc2-c2sc(C=C4C(=O)c5ccccc5C4=C(C#N)C#N)cc21)C(CCCCCC)(CCCCCC)c1cc(C=C2C(=O)c4ccccc4C2=C(C#N)C#N)sc1-3
O=C1c2ccccc2C(=O)c2c1ccc1nc(-c3cc(Cl)c(-c4nc5ccc6c(c5[nH]4)C(=O)c4ccccc4C6=O)cc3Cl)[nH]c21
CCn1c2ccccc2c2cc(C=Cc3ccc(C=Cc4ccc5c(c4)c4ccccc4n5CC)cc3)ccc21
O=C1c2ccccc2C(=O)c2c1ccc1c2[nH]c2ccc3c4ccc5c6c(ccc(c(=O)c3c21)c46)c1ccc2c(=O)c3ccccc3c3nn5c1c23
Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4ccc(N(CCCl)CCCl)cc4)cn3C)cn2C)cc1C(=O)NCCC(=N)N
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1
[O-]c1c(Cl)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1Cl
O=C(Nc1ccccc1)c1cc2ccccc2c(N=Nc2ccc(-c3nnc(-c4ccc(N=Nc5c(O)c(C(=O)Nc6ccccc6)cc6ccccc56)cc4)o3)cc2)c1O
Cc1cc(C(=O)ON2C(=O)CCC2=O)cc(C)c1OC(=O)c1c2ccccc2[n+](CCCS(=O)(=O)[O-])c2ccccc12
O=C(Nc1cccc2c1C(=O)c1cccc(NC(=O)c3ccccc3)c1C2=O)c1ccccc1
O=S(=O)(O)c1cc(Nc2nc(Nc3ccccc3)nc(N(CCO)CCO)n2)ccc1C=Cc1ccc(Nc2nc(Nc3ccccc3)nc(N(CCO)CCO)n2)cc1S(=O)(=O)O
O=c1c2cccc3c(N=Nc4ccc(-c5nnc(-c6ccc(N=Nc7c(O)cc8c9c7cccc9c(=O)n7c9ccccc9nc87)cc6)o5)cc4)c(O)cc(c32)c2nc3ccccc3n12
Nc1ccc(Nc2ccc(Nc3ccc(N=C4C=CC(=Nc5ccc(N=C6C=CC(=Nc7ccc(Nc8ccccc8)cc7)C=C6)cc5)C=C4)cc3)cc2)cc1
O=C1c2ccccc2-c2ccc3c4c([N+](=O)[O-])cc5c6c(ccc(c7ccc1c2c73)c64)C(=O)c1ccccc1-5
