,MSE_lg,MSE_lg,MAE_lg,MAE_lg,R2,R2
,mean,std,mean,std,mean,std
model,,,,,,
6+rg_优化参数,0.2076932770956474,0.03125926476249117,0.34078235469641643,0.02462579248248388,0.6007542565213659,0.05821393889284936
6+rg_论文参数,0.22635921121612584,0.033876786001196396,0.3582996841332752,0.025844879777015627,0.5646767336781227,0.06472988880237242
6特征_论文参数,0.21479351364503105,0.03252841897301851,0.3464411119889321,0.0250419427974265,0.5867822782656279,0.06293974390178493
