model_row,Old_index_1,smiles,rg,asphericity,eccentricity,num_chiral_centers,num_cis_trans,rg_mw_ratio,molecular_weight,rigid_bond_ratio,rigid_bond_method
0,1,CCN(CC)c1ccc2c(c1)O[B-](c1ccccc1)(c1ccccc1)[N+](c1ccccc1)=C2,4.2094920542702825,0.24265763532660115,0.9153025889162533,0,0,0.00973572088707579,432.3760000000001,0.13513513513513514,colleague_axial_method
1,2,CCN(CC)c1ccc2c(c1)O[B-](c1ccccc1)(c1ccccc1)[N+](c1ccc(F)cc1)=C2,4.353598768112091,0.2682984724237468,0.9265019238229046,0,0,0.009666801597172278,450.3660000000001,0.13157894736842105,colleague_axial_method
2,3,CCN(CC)c1ccc2c(c1)O[B-](c1ccccc1)(c1ccccc1)[N+](c1ccc(Cl)cc1)=C2,4.5333655851612455,0.2696091030073193,0.9275931784305677,0,0,0.009711143211554845,466.82100000000014,0.13157894736842105,colleague_axial_method
3,5,CCN(CC)c1ccc2c(c1)O[B-](c1ccccc1)(c1ccccc1)[N+](c1ccc(OC)cc1)=C2,4.51218063604989,0.27134580770561134,0.9279070968317294,0,0,0.009758133909563298,462.40200000000016,0.1282051282051282,colleague_axial_method
4,6,CCN(CC)c1ccc([N+]2=Cc3ccc(N(CC)CC)cc3O[B-]2(c2ccccc2)c2ccccc2)cc1,4.850970621289703,0.36541142573847735,0.9551322758510057,0,0,0.009634518879460935,503.4990000000002,0.11904761904761904,colleague_axial_method
5,7,CCN(CC)c1ccc2c(c1)O[B-](c1ccccc1)(c1ccccc1)[N+](c1ccc(C(=O)OC)cc1)=C2,4.772782756158188,0.346814191281091,0.950460826707832,0,0,0.009732189987516997,490.4120000000002,0.14634146341463414,colleague_axial_method
6,8,CCOC(=O)c1ccc([N+]2=Cc3ccc(N(CC)CC)cc3O[B-]2(c2ccccc2)c2ccccc2)cc1,4.905360432998046,0.3893184985791148,0.9596939927846386,0,0,0.009724387751537935,504.4390000000002,0.14285714285714285,colleague_axial_method
7,9,CCN(CC)c1ccc(/C=N/c2ccc(/C(C#N)=C/c3ccc(N(CC)CCO)cc3)cc2)c(O)c1,7.246102907952839,0.858172773321917,0.9987572400925765,0,2,0.015013846913052775,482.62800000000027,0.07894736842105263,colleague_axial_method
8,10,Cc1ccc2c(c1)C(=O)[C@]1(O)CCN(c3ccccc3)C1=N2,3.552432966686698,0.44748547358966423,0.9706841872640776,1,0,0.012151800199381188,292.338,0.4,colleague_axial_method
9,11,CCOC(=O)CN(CC(=O)OCC)c1ccc(-c2cc(-c3ccccn3)cc(-c3ccccn3)c2)cc1,5.5468643021542094,0.4585536928608982,0.9726935691728748,0,0,0.011192694408266307,495.5790000000001,0.05,colleague_axial_method
10,12,CCOC(=O)CN(CC(=O)OCC)c1ccc(-c2cc(-c3cccnc3)cc(-c3cccnc3)c2)cc1,5.625236813252558,0.3827916235928023,0.9600856906553502,0,0,0.011350837733746903,495.5790000000001,0.05,colleague_axial_method
11,13,CCOC(=O)CN(CC(=O)OCC)c1ccc(-c2cc(-c3ccncc3)cc(-c3ccncc3)c2)cc1,5.6338017375691,0.36975864050355584,0.9575644684395722,0,0,0.011368120395676772,495.5790000000001,0.05,colleague_axial_method
12,14,CCN(CC)c1ccc2cc(/C=N/NC(=S)SCc3ccccc3)c(=O)oc2c1,5.667322009638402,0.710112621405626,0.9939672480400649,0,1,0.013316733226118769,425.5790000000002,0.0967741935483871,colleague_axial_method
13,15,CN(CCO)c1ccc(/C=C(\C#N)c2ccc([N+](=O)[O-])cc2)cc1,4.98946461130804,0.791297335462634,0.9971677156713088,0,1,0.0154304430197062,323.35200000000003,0.12,colleague_axial_method
14,16,CCN(CCO)c1ccc(/C=C(\C#N)c2ccc([N+](=O)[O-])cc2)cc1,5.102593198952136,0.7761464948989498,0.9966855461858698,0,1,0.015124216975425667,337.379,0.11538461538461539,colleague_axial_method
15,17,N#C/C(=C\c1ccc(N(CCO)CCO)cc1)c1ccc([N+](=O)[O-])cc1,5.177824995598347,0.7450388805970055,0.9955561483878228,0,1,0.014652369404995065,353.37800000000004,0.1111111111111111,colleague_axial_method
16,18,CN(CCO)c1ccc(/C=C(\C#N)c2ccc(N)cc2)cc1,4.605532618876622,0.7597453150362313,0.9961435961515209,0,1,0.015698717042903577,293.37,0.08695652173913043,colleague_axial_method
17,19,CCN(CCO)c1ccc(/C=C(\C#N)c2ccc(N)cc2)cc1,4.636274570288926,0.717045646111784,0.9944124632582568,0,1,0.01508236765579666,307.397,0.08333333333333333,colleague_axial_method
18,20,N#C/C(=C\c1ccc(N(CCO)CCO)cc1)c1ccc(N)cc1,4.772227228214522,0.70051532471165,0.993593625602037,0,1,0.014756605611122344,323.396,0.08,colleague_axial_method
19,21,CCCCCCCCOc1ccc(/C=C/c2cc(/C=C/c3ccc(OCCCCCCCC)cc3)nc(-c3ccc(-c4ccc(-c5nc(/C=C/c6ccc(OCCCCCCCC)cc6)cc(/C=C/c6ccc(OCCCCCCCC)cc6)n5)s4)s3)n2)cc1,12.694901239180666,0.25697298482904507,0.9029698781167373,0,4,0.010206364929371459,1243.822,0.5154639175257731,rdkit_fallback_after_AssertionError
20,22,O=C(/C=C/c1ccc(N(c2ccccc2)c2ccccc2)s1)c1ccccc1,5.046545142734119,0.607588436810536,0.988061483276649,0,1,0.013228165511753912,381.5000000000001,0.06451612903225806,colleague_axial_method
21,23,O=C(/C=C/c1ccc(N(c2ccccc2)c2ccccc2)s1)c1ccccn1,5.0165214027324785,0.6045016191118187,0.9878292213405997,0,1,0.013115500101264554,382.4880000000001,0.06451612903225806,colleague_axial_method
22,24,O=C(/C=C/c1ccc(N(c2ccccc2)c2ccccc2)s1)c1cccnc1,5.0447960374770195,0.6102533244287772,0.9882493814642418,0,1,0.013189423034126608,382.4880000000001,0.06451612903225806,colleague_axial_method
23,25,CCOc1ccc(N(c2ccc(OCC)cc2)c2ccc(/C=C/C(=O)c3ccccc3)s2)cc1,5.777087755061198,0.38864450007287954,0.959477880668819,0,1,0.012301988805639616,469.6060000000001,0.05405405405405406,colleague_axial_method
24,26,CCOc1ccc(N(c2ccc(OCC)cc2)c2ccc(/C=C/C(=O)c3ccccn3)s2)cc1,5.5119102766931904,0.3977732111862862,0.9619650833243629,0,1,0.011712665857816268,470.5940000000001,0.08108108108108109,colleague_axial_method
25,27,CCOc1ccc(N(c2ccc(OCC)cc2)c2ccc(/C=C/C(=O)c3cccnc3)s2)cc1,5.776334102875776,0.38811645549926704,0.9595862799845378,0,1,0.012274559605255857,470.5940000000001,0.08108108108108109,colleague_axial_method
26,28,CCCCCCCCCCCCN(CCCCCCCCCCCC)c1ccc(/C=C/c2c3ccccc3c(C=C3C(=O)CC(C)(C)CC3=O)c3ccccc23)cc1,8.161143402799075,0.6943452271982762,0.9933046816070943,0,1,0.010433442940897042,782.2099999999999,0.16129032258064516,colleague_axial_method
27,29,CCCCCCCCCCCCN(CCCCCCCCCCCC)c1ccc(/C=C/c2c3ccccc3c(C=C3C(=O)c4ccccc4C3=O)c3ccccc23)cc1,8.050488933071005,0.23377311376579799,0.8891519054430853,0,1,0.010214114075299463,788.1730000000001,0.125,colleague_axial_method
28,30,CCCCCCCCCCCCN(CCCCCCCCCCCC)c1ccc(C#Cc2c3ccccc3c(C=C3C(=O)CC(C)(C)CC3=O)c3ccccc23)cc1,7.299643855338045,0.3964811781496399,0.9624496868464724,0,0,0.009356190710692528,780.194,0.5161290322580645,rdkit_fallback_after_AssertionError
29,31,CCCCCCCCCCCCN(CCCCCCCCCCCC)c1ccc(C#Cc2c3ccccc3c(C=C3C(=O)c4ccccc4C3=O)c3ccccc23)cc1,9.732483312213708,0.436248454689268,0.9688621827210606,0,0,0.0123798214761348,786.1570000000002,0.125,colleague_axial_method
30,32,CN(C)c1cccc2c(/C=C3\CC/C(=C\c4ccc(N(C)C)c5c(N(C)C)cccc45)C3=O)ccc(N(C)C)c12,6.208330977070513,0.7054344317071682,0.9938560920135548,0,2,0.011653760196628907,532.7320000000002,0.22727272727272727,colleague_axial_method
31,34,CCN(CC)c1ccc(/C=C/c2cccs2)cc1,4.354153649353385,0.7853694041221122,0.9969795723432523,0,1,0.016915772407958697,257.402,0.05263157894736842,colleague_axial_method
32,35,C(=C/c1cccs1)\c1ccc(N(c2ccccc2)c2ccccc2)cc1,4.862998511556864,0.5824002316203848,0.9860837320638662,0,1,0.013757103486822436,353.49000000000007,0.034482758620689655,colleague_axial_method
33,36,CCOc1ccc(N(c2ccc(/C=C/c3cccs3)cc2)c2ccc(OCC)cc2)cc1,5.604596058209989,0.3326874430112995,0.9449541257653735,0,1,0.012691682121690383,441.5960000000002,0.02857142857142857,colleague_axial_method
34,37,CCN(CC)c1ccc(/C=C/C(=O)c2cccs2)cc1,4.530433179733063,0.7313509829003763,0.9950544422634442,0,1,0.015873310091142147,285.412,0.09523809523809523,colleague_axial_method
35,38,O=C(/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1cccs1,5.1125400074505425,0.6036317550355247,0.9877657171746763,0,1,0.01340115336160037,381.5000000000001,0.0967741935483871,colleague_axial_method
36,39,CCOc1ccc(N(c2ccc(/C=C/C(=O)c3cccs3)cc2)c2ccc(OCC)cc2)cc1,5.828398204078499,0.3782383389758223,0.9575062008164834,0,1,0.012411251568503165,469.60600000000017,0.05405405405405406,colleague_axial_method
37,40,COc1ccc(/C=C/c2cc(/C=C/c3ccc(OC)c(OC)c3)nc(-c3nc(/C=C/c4ccc(OC)c(OC)c4)cc(/C=C/c4ccc(OC)c(OC)c4)n3)n2)cc1OC,7.348508790833141,0.4033351065154685,0.9623162220905009,0,4,0.009106906779433226,806.916,0.6153846153846154,rdkit_fallback_after_AssertionError
38,41,CCCCCCCCCCCCOc1ccc(/C=C/c2cc(/C=C/c3ccc(OCCCCCCCCCCCC)c(OCCCCCCCCCCCC)c3)nc(-c3nc(/C=C/c4ccc(OCCCCCCCCCCCC)c(OCCCCCCCCCCCC)c4)cc(/C=C/c4ccc(OCCCCCCCCCCCC)c(OCCCCCCCCCCCC)c4)n3)n2)cc1OCCCCCCCCCCCC,14.824313538690195,0.3145574058484606,0.9381598031331196,0,4,0.007262220955497887,2041.2920000000001,0.26143790849673204,rdkit_fallback_after_AssertionError
39,42,CCCCCCCCCCCCCCCCOc1ccc(/C=C/c2cc(/C=C/c3ccc(OCCCCCCCCCCCCCCCC)c(OCCCCCCCCCCCCCCCC)c3)nc(-c3nc(/C=C/c4ccc(OCCCCCCCCCCCCCCCC)c(OCCCCCCCCCCCCCCCC)c4)cc(/C=C/c4ccc(OCCCCCCCCCCCCCCCC)c(OCCCCCCCCCCCCCCCC)c4)n3)n2)cc1OCCCCCCCCCCCCCCCC,15.767122762593328,0.3313382547538827,0.9484451233895139,0,4,0.006331781126400645,2490.1560000000004,0.21621621621621623,rdkit_fallback_after_AssertionError
40,43,CCCCCCCCCCCCOc1cc(/C=C/c2cc(/C=C/c3cc(OCCCCCCCCCCCC)cc(OCCCCCCCCCCCC)c3)nc(-c3nc(/C=C/c4cc(OCCCCCCCCCCCC)cc(OCCCCCCCCCCCC)c4)cc(/C=C/c4cc(OCCCCCCCCCCCC)cc(OCCCCCCCCCCCC)c4)n3)n2)cc(OCCCCCCCCCCCC)c1,13.09691207193797,0.22358107424392865,0.8770236143134456,0,4,0.006415991475956388,2041.2920000000004,0.26143790849673204,rdkit_fallback_after_AssertionError
41,44,CCCCCCCCCCCCCCCCOc1cc(/C=C/c2cc(/C=C/c3cc(OCCCCCCCCCCCCCCCC)cc(OCCCCCCCCCCCCCCCC)c3)nc(-c3nc(/C=C/c4cc(OCCCCCCCCCCCCCCCC)cc(OCCCCCCCCCCCCCCCC)c4)cc(/C=C/c4cc(OCCCCCCCCCCCCCCCC)cc(OCCCCCCCCCCCCCCCC)c4)n3)n2)cc(OCCCCCCCCCCCCCCCC)c1,15.083967582971761,0.1224518615954261,0.8341265842701866,0,4,0.006057438804224217,2490.1560000000004,0.21621621621621623,rdkit_fallback_after_AssertionError
42,45,N#CC(C#N)=C(c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,5.706422683929952,0.3805319346014612,0.9575348919176482,0,0,0.010105371926519146,564.6920000000002,0.061224489795918366,colleague_axial_method
43,46,N#CC(C#N)=C(c1ccc(-n2c3ccccc3c3ccccc32)cc1)c1ccc(-n2c3ccccc3c3ccccc32)cc1,5.825773424713625,0.4607351884999538,0.9729598237755955,0,0,0.010390920387959945,560.6600000000002,0.058823529411764705,colleague_axial_method
44,47,CCCCOc1c(/C=C/c2ccc(N(c3ccc(OC)cc3)c3ccc(OC)cc3)cc2)sc(/C=C/c2sc(/C=C/c3ccc(N(c4ccc(OC)cc4)c4ccc(OC)cc4)cc3)c(OCCCC)c2OCCCC)c1OCCCC,10.593262338634377,0.7370620879689991,0.9952709238646593,0,3,0.009296135383967816,1139.5339999999994,0.033707865168539325,colleague_axial_method
45,48,CN(C)c1ccc(-c2ccc(C(c3ccc(-c4ccc(N(C)C)cc4)s3)=c3ccc(=C4C=CC(=[N+](C)C)C=C4)s3)s2)cc1,6.502433782302649,0.24901101301779402,0.9060688779734113,0,0,0.010506148291778455,618.9170000000003,0.1875,colleague_axial_method
46,49,CCn1c2ccccc2c2cc(/C=C/c3ccc(/C=C/c4ccc5c(c4)c4ccccc4n5CC)cc3)ccc21,7.910425855102084,0.8355567495568639,0.9983054822233788,0,2,0.015309869505585733,516.6880000000002,0.043478260869565216,colleague_axial_method
47,50,CCn1c2ccccc2c2cc(/C=C/c3ccc(-c4ccc(/C=C/c5ccc6c(c5)c5ccccc5n6CC)cc4)cc3)ccc21,9.242768031296709,0.8996984134286519,0.999398503044289,0,2,0.01559208218698941,592.7860000000003,0.03773584905660377,colleague_axial_method
48,51,CCN1c2ccccc2Sc2cc(/C=C/c3ccc(/C=C/c4ccc5c(c4)Sc4ccccc4N5CC)cc3)ccc21,8.416840757007225,0.8763382573030056,0.9990716667899904,0,2,0.01449125679985817,580.8220000000002,0.20833333333333334,colleague_axial_method
49,52,CCN1c2ccccc2Sc2cc(/C=C/c3ccc(-c4ccc(/C=C/c5ccc6c(c5)Sc5ccccc5N6CC)cc4)cc3)ccc21,9.775667864532744,0.913632841355149,0.9995590002955799,0,2,0.014881062936937136,656.9200000000001,0.18181818181818182,colleague_axial_method
50,53,Cc1cc(C#N)c(/C=C/c2ccc(N(C)C)cc2)cc1C#N,4.526622898533654,0.6560323308044197,0.9912403209856258,0,1,0.015752117155591314,287.36600000000004,0.13043478260869565,colleague_axial_method
51,54,Cc1cc(C#N)c(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1C#N,5.4453419445566995,0.6022126032234303,0.9876546653732658,0,1,0.013232651478359345,411.50800000000015,0.08571428571428572,colleague_axial_method
52,55,CCCCCCC1(CCCCCC)c2cc(-c3nnc(-c4ccc(C(C)(C)C)cc4)o3)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,6.457971052632224,0.40938227901929014,0.9648259426519104,0,0,0.009199402068424914,701.9990000000003,0.05084745762711865,colleague_axial_method
53,56,CCCCCCC1(CCCCCC)c2cc(-c3nnc(-c4ccc(C(C)(C)C)cc4)o3)ccc2-c2ccc(N(c3ccc4c(c3)C(CCCCCC)(CCCCCC)c3cc(N(c5ccccc5)c5ccccc5)ccc3-4)c3ccc4c(c3)C(CCCCCC)(CCCCCC)c3cc(N(c5ccccc5)c5ccccc5)ccc3-4)cc21,8.631704285463904,0.2221762322193801,0.9072551344203816,0,0,0.005571404320480265,1549.2869999999994,0.6106870229007634,rdkit_fallback_after_AssertionError
54,57,CCCCCCC1(CCCCCC)c2cc(-c3nnc(-c4ccc(C(C)(C)C)cc4)o3)ccc2-c2ccc(N(c3ccc4c(c3)C(CCCCCC)(CCCCCC)c3cc(N(c5ccc6c(c5)C(CCCCCC)(CCCCCC)c5cc(N(c7ccccc7)c7ccccc7)ccc5-6)c5ccc6c(c5)C(CCCCCC)(CCCCCC)c5cc(N(c7ccccc7)c7ccccc7)ccc5-6)ccc3-4)c3ccc4c(c3)C(CCCCCC)(CCCCCC)c3cc(N(c5ccc6c(c5)C(CCCCCC)(CCCCCC)c5cc(N(c7ccccc7)c7ccccc7)ccc5-6)c5ccc6c(c5)C(CCCCCC)(CCCCCC)c5cc(N(c7ccccc7)c7ccccc7)ccc5-6)ccc3-4)cc21,10.457191678968735,0.06707385239347273,0.7658972090616122,0,0,0.003223684748390658,3243.8629999999907,0.5963636363636363,rdkit_fallback_after_AssertionError
55,60,C#Cc1ccc2c(c1)C(CC)(CC)c1cc(C#Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc1-2,6.702821509935422,0.7558816854593272,0.9959883498363438,0,0,0.013048530828165606,513.6840000000001,0.1111111111111111,colleague_axial_method
56,61,C#Cc1ccc2c(c1)C(CC)(CC)c1cc(C#Cc3ccc(N)cc3)ccc1-2,5.098511390578889,0.7482676112889027,0.9956748171758363,0,0,0.014104234139387443,361.48800000000006,0.16129032258064516,colleague_axial_method
57,62,C#Cc1ccc2c(c1)C(CC)(CC)c1cc(C#Cc3ccc(OC)cc3)ccc1-2,5.371762750654164,0.7782437731648393,0.9967339996756369,0,0,0.014267668043352473,376.4990000000001,0.15625,colleague_axial_method
58,63,C#Cc1ccc2c(c1)C(CC)(CC)c1cc(C#Cc3ccc(C(C)(C)C)cc3)ccc1-2,5.743270428923402,0.7948135369098281,0.9972391010764785,0,0,0.014266123907793462,402.58100000000013,0.14705882352941177,colleague_axial_method
59,64,C#Cc1ccc2c(c1)C(CC)(CC)c1cc(C#Cc3ccc(C)cc3)ccc1-2,5.092278027475366,0.7466252294742403,0.995611035280539,0,0,0.014125597857074523,360.50000000000006,0.16129032258064516,colleague_axial_method
60,65,C#Cc1ccc2c(c1)C(CC)(CC)c1cc(C#Cc3ccccc3)ccc1-2,4.80793941086526,0.7100802336222981,0.9940516626339383,0,0,0.013876808325223785,346.473,0.16666666666666666,colleague_axial_method
61,66,C#Cc1ccc2c(c1)C(CC)(CC)c1cc(C#Cc3ccc(F)cc3)ccc1-2,5.128608190214784,0.7529746653992732,0.9958530637838254,0,0,0.014071684067284701,364.463,0.16129032258064516,colleague_axial_method
62,67,C#Cc1ccc2c(c1)C(CC)(CC)c1cc(C#Cc3ccc(C(F)(F)F)cc3)ccc1-2,5.813607432569338,0.8081282389586696,0.997615168654469,0,0,0.014026606105554895,414.47,0.14705882352941177,colleague_axial_method
63,68,C#Cc1ccc2c(c1)C(CC)(CC)c1cc(C#Cc3ccc(C#N)cc3)ccc1-2,5.32124043038099,0.7723983597098623,0.9965415981848611,0,0,0.014324317479887341,371.48300000000006,0.1875,colleague_axial_method
64,69,C#Cc1ccc2c(c1)C(CC)(CC)c1cc(C#Cc3ccc(-c4nc(C)c(C)s4)cc3)ccc1-2,6.541397702049254,0.8460197727441103,0.998519406150513,0,0,0.014293700538956764,457.64200000000017,0.13157894736842105,colleague_axial_method
65,70,COc1ccc(/C=C/c2cc(C#N)c(C)cc2C#N)cc1,4.351120058641129,0.6322760942684923,0.9897232638082141,0,1,0.015861302401333936,274.323,0.13636363636363635,colleague_axial_method
66,71,COc1cc(/C=C/c2cc(C#N)c(C)cc2C#N)cc(OC)c1OC,4.5513383769361715,0.5447359355995602,0.9825875323234426,0,1,0.013611479258126863,334.3750000000001,0.11538461538461539,colleague_axial_method
67,72,Cc1cc(C#N)c(/C=C/c2ccc(C#N)cc2)cc1C#N,4.321916765396723,0.6337219488506831,0.9898181555544028,0,1,0.016048289741435323,269.307,0.18181818181818182,colleague_axial_method
68,73,CCCCCCCCN1c2ccccc2Sc2cc(/C=C/c3cc(C#N)c(C)cc3C#N)ccc21,5.827811676617165,0.47413128714337455,0.9739889279041655,0,1,0.012200318785742586,477.6770000000003,0.18421052631578946,colleague_axial_method
69,74,Clc1cccc(Cl)c1-c1c2nc(cc3ccc([nH]3)c(C#Cc3ccc(N(c4ccccc4)c4ccc(/C=C/c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4)cc3)c3nc(cc4ccc1[nH]4)C=C3)C=C2,10.475568573792449,0.693445751959543,0.9933186588678333,0,1,0.010559772197293668,992.0260000000001,0.09411764705882353,colleague_axial_method
70,75,Clc1cccc(Cl)c1-c1c2nc(cc3ccc([nH]3)c(/C=C/c3ccc(N(c4ccccc4)c4ccc(/C=C/c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4)cc3)c3nc(cc4ccc1[nH]4)C=C3)C=C2,10.45896219713305,0.7044560819831107,0.9938563384674353,0,2,0.010521650188958868,994.042,0.09411764705882353,colleague_axial_method
71,76,Clc1cccc(Cl)c1-c1c2nc(cc3ccc([nH]3)c(-c3ccc(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)c3nc(cc4ccc1[nH]4)C=C3)C=C2,8.782718225017563,0.8211994414495744,0.9979215328186909,0,1,0.01096752622090548,800.7930000000001,0.10294117647058823,colleague_axial_method
72,77,Clc1cccc(Cl)c1-c1c2nc(cc3ccc([nH]3)c(/C=C/c3ccc(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)c3nc(cc4ccc1[nH]4)C=C3)C=C2,9.63686426800425,0.8509329136566641,0.9985961689336119,0,2,0.01165518016136822,826.8310000000001,0.11428571428571428,colleague_axial_method
73,78,Clc1cccc(Cl)c1-c1c2nc(cc3ccc([nH]3)c(C#Cc3ccc(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)c3nc(cc4ccc1[nH]4)C=C3)C=C2,9.74056492026041,0.8577429352246562,0.9987494877406089,0,1,0.011809393524924265,824.8150000000002,0.11428571428571428,colleague_axial_method
74,79,Clc1cccc(Cl)c1-c1c2nc(cc3ccc([nH]3)c(-c3ccccc3)c3nc(cc4ccc1[nH]4)C=C3)C=C2,4.859197502103173,0.48751914198106217,0.9763474382032653,0,0,0.009143351351036928,531.4460000000003,0.13636363636363635,colleague_axial_method
75,80,C(=C/c1nc2ccccc2s1)\c1ccc(N(c2ccccc2)c2ccccc2)cc1,5.519608967538335,0.6788833076944203,0.9925737915772639,0,1,0.013644228644869787,404.53800000000007,0.029411764705882353,colleague_axial_method
76,81,C(=C/c1nc2ccccc2s1)\c1ccc(N(c2ccccc2)c2ccc(/C=C/c3nc4ccccc4s3)cc2)cc1,7.273754274849848,0.5720109573564401,0.9851444978825697,0,2,0.012902423720489801,563.7510000000002,0.0425531914893617,colleague_axial_method
77,82,C(=C/c1nc2ccccc2s1)\c1ccc(N(c2ccc(/C=C/c3nc4ccccc4s3)cc2)c2ccc(/C=C/c3nc4ccccc4s3)cc2)cc1,8.275320859264355,0.23897052593707363,0.8617120456183874,0,3,0.011446380261346834,722.9640000000002,0.05,colleague_axial_method
78,83,COc1cc(N(c2ccc(/C=C/c3nc4ccccc4s3)cc2)c2ccc(/C=C/c3nc4ccccc4s3)cc2)ccc1/C=C/c1nc2ccccc2s1,8.17252280128969,0.23798428008934275,0.8762297924465873,0,3,0.010853428068486552,752.9900000000001,0.04838709677419355,colleague_axial_method
79,84,CCC(=O)CCCOc1cc(N(c2ccc(/C=C/c3nc4ccccc4s3)cc2)c2ccc(/C=C/c3nc4ccccc4s3)cc2)ccc1/C=C/c1nc2ccccc2s1,8.165399644974256,0.2581663894287244,0.9079946637616815,0,3,0.00975429651248615,837.1080000000001,0.058823529411764705,colleague_axial_method
80,85,N#CC(C#N)=Cc1ccc(N(c2ccccc2)c2ccc(C=C(C#N)C#N)cc2)cc1,5.035518627196587,0.40060343850461255,0.9627088572239191,0,0,0.012669851945814815,397.4410000000001,0.18181818181818182,colleague_axial_method
81,86,COC(=O)c1ccc(N(c2ccc(C=C(C#N)C#N)cc2)c2ccc(C=C(C#N)C#N)cc2)cc1,5.402008409696113,0.24007715278391373,0.8967469732014268,0,0,0.011860112387005515,455.47700000000015,0.1891891891891892,colleague_axial_method
82,87,N#CC(C#N)=Cc1ccc(N(c2ccc(C=C(C#N)C#N)cc2)c2ccc(C=C(C#N)C#N)cc2)cc1,5.603899868895922,0.23084420716206666,0.8883783592501189,0,0,0.011835082796153572,473.49900000000014,0.23076923076923078,colleague_axial_method
83,88,COc1cc(N(c2ccc(C=C(C#N)C#N)cc2)c2ccc(C=C(C#N)C#N)cc2)ccc1C=C(C#N)C#N,5.574561615766038,0.2227433584354016,0.8827066570874396,0,0,0.011071072172714434,503.52500000000026,0.24390243902439024,colleague_axial_method
84,89,C(=C/c1ccc(N(c2ccccc2)c2ccc(/C=C/c3ccncc3)cc2)cc1)\c1ccncc1,6.255119876407417,0.5676290540152956,0.9847628034870143,0,2,0.013851846493052987,451.5730000000001,0.05128205128205128,colleague_axial_method
85,90,COC(=O)c1ccc(N(c2ccc(/C=C/c3ccncc3)cc2)c2ccc(/C=C/c3ccncc3)cc2)cc1,6.376836260927239,0.2630609779982106,0.9103791057992051,0,2,0.012513193960324949,509.60900000000015,0.06976744186046512,colleague_axial_method
86,91,C(=C/c1ccc(N(c2ccc(/C=C/c3ccncc3)cc2)c2ccc(/C=C/c3ccncc3)cc2)cc1)\c1ccncc1,6.997475241130529,0.24517260698045074,0.887445400840124,0,3,0.01261495057865921,554.6970000000001,0.0625,colleague_axial_method
87,92,Oc1cc(N(c2ccc(/C=C/c3ccncc3)cc2)c2ccc(/C=C/c3ccncc3)cc2)ccc1/C=C/c1ccncc1,6.9411524605586825,0.2423908221777109,0.8845831697120758,0,3,0.012162609271063192,570.6960000000003,0.061224489795918366,colleague_axial_method
88,93,COC(=O)c1cc(N(c2ccc(/C=C/c3ccncc3)cc2)c2ccc(/C=C/c3ccncc3)cc2)ccc1/C=C/c1ccncc1,6.846375608835883,0.22066687733688453,0.872898572735667,0,3,0.01117350560331479,612.7330000000002,0.07692307692307693,colleague_axial_method
89,95,CCCCCCCCCCN(CCCCCCCCCC)c1ccc(C#Cc2c3ccccc3c(C#Cc3ccc(C#N)cc3)c3ccccc23)cc1,7.858691317990999,0.5204381955870159,0.9801704614612311,0,0,0.011242135729181056,699.0390000000002,0.05263157894736842,colleague_axial_method
90,96,CCCCCCCCCCN(CCCCCCCCCC)c1ccc(C#Cc2c3ccccc3c(C#Cc3ccc(C#Cc4ccc(C#N)cc4)cc3)c3ccccc23)cc1,9.562384154390694,0.6696484703543,0.992067137488517,0,0,0.011965558986873317,799.1590000000001,0.06060606060606061,colleague_axial_method
91,97,CCCCCCCCCCN(CCCCCCCCCC)c1ccc(C#Cc2c3ccccc3c(C#Cc3ccc(N(CCCCCCCCCC)CCCCCCCCCC)cc3)c3ccccc23)cc1,11.807801115177906,0.5919468494571335,0.9865124439186045,0,0,0.012178213661918843,969.5839999999989,0.02631578947368421,colleague_axial_method
92,98,CCCCCCCCCCN(CCCCCCCCCC)c1ccc(C#Cc2c3ccccc3c(C#CC#Cc3c4ccccc4c(C#Cc4ccc(N(CCCCCCCCCC)CCCCCCCCCC)cc4)c4ccccc34)c3ccccc23)cc1,14.230480688532065,0.7085981007691561,0.9939647806517508,0,0,0.011919862937541426,1193.8459999999986,0.041237113402061855,colleague_axial_method
93,99,CCCCCCCCCCN(CCCCCCCCCC)c1ccc(C#Cc2c3ccccc3c(C#Cc3ccc(C#Cc4c5ccccc5c(C#Cc5ccc(N(CCCCCCCCCC)CCCCCCCCCC)cc5)c5ccccc45)cc3)c3ccccc23)cc1,15.782142765962396,0.8022572673247165,0.9974318657595808,0,0,0.012427432048942642,1269.9439999999986,0.5192307692307693,rdkit_fallback_after_AssertionError
