,MSE_lg,MSE_lg,MAE_lg,MAE_lg,R2,R2
,mean,std,mean,std,mean,std
model,,,,,,
M0_原始6特征,0.21479351364503105,0.03252841897301851,0.3464411119889321,0.0250419427974265,0.5867822782656279,0.06293974390178493
M1_原始6特征+rg,0.22635921121612584,0.033876786001196396,0.3582996841332752,0.025844879777015627,0.5646767336781227,0.06472988880237242
M2_原始6特征+rg+asphericity,0.23327370517947693,0.03317186320956121,0.3665208952727754,0.02489741240314503,0.5514530202978489,0.06265759332414955
M3_原始6特征+rg+asphericity+rg_mw_ratio,0.23350399100868086,0.0330752117788886,0.3653521873323976,0.024598739399167683,0.5513321923868024,0.06008700321457371
